filename,urban,pred_wo_abstention,pred_with_abstention
image18184.npz,False,-1,-1
image14386.npz,True,-1,-1
image4370.npz,True,-1,-1
image17410.npz,False,-1,0
image1593.npz,False,-1,0
image13618.npz,False,-1,0
image690.npz,False,-1,0
image2140.npz,False,1,0
image17189.npz,False,-1,0
image11502.npz,False,1,0
image14117.npz,False,-1,0
image16758.npz,False,-1,-1
image3107.npz,False,-1,0
image9254.npz,False,-1,0
image13283.npz,False,-1,-1
image17748.npz,False,-1,0
image12251.npz,False,-1,0
image12381.npz,False,-1,-1
image11922.npz,False,-1,-1
image2753.npz,False,-1,-1
image14583.npz,False,-1,-1
image7921.npz,False,-1,0
image1489.npz,False,-1,-1
image15828.npz,False,-1,-1
image10435.npz,False,-1,-1
image6781.npz,False,-1,0
image2070.npz,False,-1,0
image5733.npz,False,-1,-1
image1460.npz,False,-1,0
image7394.npz,False,-1,0
image11299.npz,False,-1,0
image19226.npz,False,1,0
image7500.npz,True,1,0
image18475.npz,False,-1,0
image18317.npz,False,-1,0
image15658.npz,False,1,0
image9512.npz,True,-1,0
image11441.npz,False,-1,0
image12283.npz,False,1,0
image7984.npz,False,-1,0
image10356.npz,False,-1,0
image6271.npz,False,-1,0
image14073.npz,False,1,0
image6822.npz,False,-1,0
image15276.npz,False,-1,-1
image7105.npz,False,-1,-1
image14950.npz,False,-1,-1
image14669.npz,False,-1,-1
image13962.npz,False,-1,0
image8379.npz,False,-1,-1
image7416.npz,False,-1,-1
image18701.npz,False,-1,-1
image14971.npz,False,-1,-1
image7846.npz,False,-1,-1
image3474.npz,False,-1,-1
image94.npz,False,-1,0
image15666.npz,False,-1,-1
image19334.npz,False,-1,0
image19330.npz,False,-1,-1
image9172.npz,False,-1,0
image18005.npz,False,-1,0
image9132.npz,False,-1,0
image9191.npz,False,-1,0
image1754.npz,False,-1,0
image10059.npz,False,-1,0
image4362.npz,False,-1,0
image3767.npz,False,1,0
image15240.npz,False,-1,-1
image7808.npz,False,-1,0
image17227.npz,False,-1,0
image3722.npz,False,1,0
image11230.npz,False,1,0
image19506.npz,False,-1,0
image2150.npz,False,-1,-1
image17069.npz,False,-1,-1
image12973.npz,False,-1,-1
image4714.npz,False,-1,-1
image237.npz,False,-1,-1
image3165.npz,False,-1,0
image18909.npz,False,-1,0
image4367.npz,True,-1,0
image12853.npz,True,-1,0
image14528.npz,True,-1,0
image17717.npz,True,-1,0
image1237.npz,True,-1,0
image17441.npz,True,-1,0
image11477.npz,True,-1,0
image18366.npz,False,1,0
image6340.npz,False,-1,0
image10574.npz,False,-1,0
image11642.npz,True,-1,0
image40.npz,False,-1,0
image11794.npz,True,-1,0
image5141.npz,True,1,0
image683.npz,True,-1,0
image16920.npz,False,-1,0
image1345.npz,False,-1,0
image13207.npz,False,-1,0
image13656.npz,False,-1,-1
image17918.npz,True,-1,0
image12145.npz,False,-1,0
image7806.npz,True,-1,0
image8773.npz,True,-1,-1
image7361.npz,True,-1,0
image4839.npz,True,-1,0
image8414.npz,False,1,1
image637.npz,True,-1,0
image11608.npz,True,-1,0
image9021.npz,True,-1,0
image12071.npz,True,-1,0
image16823.npz,True,1,0
image3042.npz,False,-1,0
image4070.npz,True,-1,0
image19278.npz,True,1,0
image14794.npz,False,1,0
image12136.npz,False,1,0
image14585.npz,False,-1,0
image16624.npz,True,1,0
image9989.npz,False,1,1
image18109.npz,False,-1,0
image11531.npz,False,1,0
image14730.npz,False,1,0
image1470.npz,False,-1,0
image14504.npz,False,-1,-1
image6155.npz,False,-1,0
image13235.npz,False,1,0
image14752.npz,True,1,0
image19213.npz,True,1,0
image6374.npz,False,1,0
image1998.npz,True,1,0
image844.npz,False,-1,0
image1250.npz,False,-1,0
image1354.npz,False,-1,0
image4088.npz,False,-1,0
image9215.npz,False,-1,0
image10642.npz,True,1,0
image17143.npz,True,-1,0
image7872.npz,False,1,0
image1140.npz,False,1,0
image8154.npz,False,1,0
image14613.npz,False,1,0
image6840.npz,False,1,0
image1160.npz,True,1,0
image3822.npz,True,1,0
image3447.npz,True,1,0
image434.npz,False,-1,0
image5804.npz,True,1,0
image3128.npz,True,1,0
image12792.npz,True,1,0
image1153.npz,True,1,0
image5865.npz,True,-1,0
image16394.npz,True,-1,0
image15715.npz,True,1,0
image3194.npz,True,1,0
image19416.npz,True,1,0
image16263.npz,True,1,0
image2389.npz,False,-1,0
image4710.npz,True,1,0
image6128.npz,True,1,0
image12152.npz,True,-1,0
image12469.npz,True,-1,0
image4595.npz,True,-1,0
image13472.npz,True,-1,0
image16057.npz,True,-1,0
image17276.npz,True,-1,0
image9031.npz,False,1,0
image11321.npz,False,1,0
image9035.npz,False,-1,-1
image7735.npz,False,1,0
image16178.npz,False,1,0
image4840.npz,False,-1,0
image16565.npz,False,-1,-1
image9216.npz,True,-1,-1
image14218.npz,True,-1,-1
image4345.npz,True,-1,-1
image8393.npz,True,-1,-1
image3749.npz,True,-1,-1
image842.npz,False,-1,-1
image10206.npz,False,-1,0
image18640.npz,False,-1,0
image2322.npz,False,-1,0
image14429.npz,False,-1,0
image7870.npz,False,-1,0
image7118.npz,False,-1,0
image2868.npz,False,-1,0
image16093.npz,False,-1,0
image17317.npz,False,-1,-1
image16248.npz,False,-1,0
image3934.npz,False,-1,0
image9988.npz,False,-1,0
image12744.npz,False,-1,0
image9608.npz,False,-1,-1
image1094.npz,False,-1,0
image7600.npz,False,-1,-1
image16654.npz,False,-1,-1
image19098.npz,True,-1,-1
image12223.npz,True,-1,-1
image5887.npz,False,-1,-1
image7194.npz,False,-1,0
image4615.npz,False,-1,0
image3503.npz,False,-1,-1
image4769.npz,False,-1,0
image4880.npz,False,-1,0
image17057.npz,False,-1,-1
image19302.npz,False,-1,-1
image7878.npz,False,-1,0
image9062.npz,False,-1,0
image8894.npz,False,-1,-1
image17341.npz,False,-1,0
image13850.npz,False,-1,0
image4333.npz,False,-1,-1
image17868.npz,False,-1,-1
image3181.npz,False,-1,0
image18305.npz,False,-1,0
image11456.npz,False,-1,0
image14414.npz,False,-1,-1
image12648.npz,False,-1,0
image99.npz,False,-1,0
image2351.npz,False,-1,0
image14432.npz,False,-1,0
image571.npz,False,-1,0
image899.npz,False,-1,0
image3890.npz,False,-1,-1
image15720.npz,False,-1,0
image10362.npz,False,-1,-1
image13949.npz,False,-1,-1
image12786.npz,False,-1,0
image7024.npz,False,-1,-1
image5823.npz,False,-1,0
image15272.npz,False,-1,0
image8503.npz,False,-1,0
image12368.npz,False,-1,0
image15784.npz,False,-1,0
image16015.npz,False,-1,-1
image9553.npz,False,-1,0
image4155.npz,True,-1,-1
image9422.npz,True,-1,-1
image4154.npz,True,-1,-1
image3486.npz,True,-1,-1
image18722.npz,True,-1,-1
image18341.npz,True,-1,-1
image18599.npz,True,-1,-1
image2816.npz,True,-1,-1
image10236.npz,False,-1,-1
image15813.npz,False,-1,-1
image18333.npz,False,-1,0
image19195.npz,False,1,0
image1284.npz,False,-1,0
image11361.npz,False,-1,-1
image9395.npz,False,-1,0
image10490.npz,False,-1,0
image4910.npz,False,-1,0
image19077.npz,False,-1,0
image2319.npz,False,-1,-1
image3894.npz,False,-1,-1
image29.npz,False,-1,0
image16283.npz,False,1,0
image6540.npz,False,-1,0
image19023.npz,True,-1,0
image18841.npz,True,-1,0
image6586.npz,True,-1,0
image16588.npz,True,-1,0
image1592.npz,True,-1,0
image17455.npz,True,-1,-1
image10295.npz,True,-1,0
image10778.npz,True,-1,-1
image17348.npz,True,-1,0
image9391.npz,False,-1,0
image2552.npz,False,-1,0
image7467.npz,False,-1,0
image11398.npz,False,-1,0
image1441.npz,False,-1,-1
image16033.npz,False,-1,-1
image4299.npz,False,-1,0
image16968.npz,False,-1,0
image4445.npz,True,1,0
image11561.npz,True,-1,0
image12186.npz,False,-1,0
image13130.npz,True,-1,0
image17597.npz,True,1,0
image5358.npz,True,-1,-1
image16609.npz,True,-1,0
image13535.npz,True,-1,-1
image18748.npz,False,-1,-1
image13269.npz,True,-1,0
image2747.npz,True,-1,0
image10579.npz,True,-1,0
image1899.npz,False,-1,-1
image15965.npz,False,-1,0
image10748.npz,False,-1,0
image15567.npz,False,1,1
image10285.npz,False,1,0
image3123.npz,False,1,0
image5894.npz,False,1,0
image8697.npz,False,1,0
image18035.npz,False,1,0
image12569.npz,False,-1,-1
image16086.npz,False,-1,0
image17898.npz,False,-1,0
image7669.npz,False,1,0
image10573.npz,False,-1,0
image9907.npz,False,-1,-1
image4085.npz,False,1,0
image8266.npz,False,1,1
image13892.npz,False,1,0
image5841.npz,False,1,0
image18466.npz,False,1,1
image13186.npz,False,1,1
image15403.npz,True,1,0
image1952.npz,False,1,0
image7215.npz,False,1,0
image3725.npz,False,1,0
image7155.npz,False,1,0
image7174.npz,False,1,1
image4881.npz,False,1,1
image6698.npz,False,1,1
image2375.npz,False,1,0
image5.npz,False,1,0
image17044.npz,True,-1,-1
image3251.npz,False,1,0
image10130.npz,True,1,0
image17099.npz,False,1,0
image9139.npz,False,1,1
image16142.npz,False,1,1
image15239.npz,False,-1,0
image2190.npz,False,1,1
image16124.npz,False,1,1
image5396.npz,False,1,1
image7231.npz,False,1,1
image4276.npz,False,1,1
image11646.npz,False,1,1
image15168.npz,False,1,1
image13393.npz,False,1,1
image4081.npz,False,1,1
image6275.npz,False,1,1
image11133.npz,False,1,1
image2300.npz,False,1,1
image1074.npz,False,1,1
image18362.npz,False,1,1
image12012.npz,False,1,1
image5764.npz,False,1,1
image1468.npz,False,1,1
image7054.npz,False,1,1
image2861.npz,False,1,1
image18793.npz,False,1,0
image6763.npz,False,1,1
image14441.npz,False,1,0
image12132.npz,True,-1,0
image8579.npz,True,1,0
image12246.npz,True,-1,0
image8726.npz,False,1,1
image7857.npz,False,1,0
image14939.npz,False,1,1
image44.npz,False,1,1
image6826.npz,False,1,1
image10453.npz,False,1,0
image10539.npz,False,1,1
image6197.npz,False,1,1
image976.npz,True,1,1
image17404.npz,True,1,1
image17809.npz,False,1,1
image6038.npz,False,1,1
image19431.npz,False,1,1
image486.npz,False,1,1
image11224.npz,False,1,0
image11404.npz,False,1,0
image975.npz,False,1,1
image11251.npz,False,1,0
image17486.npz,False,1,0
image14108.npz,False,1,1
image9178.npz,True,-1,0
image13879.npz,True,-1,0
image7110.npz,True,-1,0
image1288.npz,False,1,1
image12764.npz,False,1,1
image16743.npz,False,1,0
image13045.npz,False,1,0
image15885.npz,False,1,1
image18650.npz,False,1,0
image8478.npz,False,1,0
image7463.npz,True,-1,0
image19403.npz,True,-1,0
image5468.npz,True,-1,0
image13562.npz,True,-1,0
image19502.npz,True,-1,0
image14021.npz,False,1,0
image141.npz,False,1,0
image9473.npz,False,1,0
image7192.npz,False,1,1
image3598.npz,False,1,0
image13023.npz,False,1,0
image19266.npz,False,1,0
image6024.npz,False,1,0
image12705.npz,False,1,0
image6738.npz,False,1,1
image17437.npz,False,1,0
image4686.npz,False,-1,0
image5227.npz,False,1,1
image6785.npz,True,1,0
image14211.npz,False,1,1
image11593.npz,False,-1,0
image17794.npz,False,1,0
image8768.npz,False,1,1
image9785.npz,False,-1,0
image15179.npz,False,1,0
image14133.npz,False,1,0
image15183.npz,False,1,1
image9670.npz,False,1,1
image14846.npz,False,1,1
image1782.npz,False,1,1
image16285.npz,False,1,1
image8890.npz,False,1,1
image9562.npz,True,1,1
image19414.npz,False,1,1
image12531.npz,False,1,1
image2223.npz,False,1,1
image5853.npz,False,1,1
image2068.npz,False,1,0
image16587.npz,True,-1,0
image16867.npz,True,-1,0
image16908.npz,False,1,1
image1532.npz,False,1,0
image245.npz,False,1,1
image10514.npz,False,1,0
image14097.npz,False,1,1
image13576.npz,False,1,1
image11142.npz,False,1,1
image12209.npz,False,1,1
image1692.npz,False,1,0
image18165.npz,False,1,0
image13633.npz,False,1,0
image16992.npz,False,1,0
image19181.npz,False,1,1
image574.npz,True,1,1
image449.npz,False,1,1
image7796.npz,False,1,1
image12697.npz,True,-1,0
image13995.npz,False,1,0
image7270.npz,False,-1,0
image15614.npz,False,1,1
image11140.npz,False,1,1
image1537.npz,False,1,1
image10263.npz,False,1,1
image3949.npz,False,1,1
image8315.npz,True,1,1
image3306.npz,False,1,1
image350.npz,False,1,1
image9731.npz,False,1,1
image16404.npz,False,1,1
image14496.npz,False,1,1
image8947.npz,False,1,1
image10300.npz,False,1,1
image13138.npz,False,1,0
image16022.npz,False,1,0
image18765.npz,False,1,1
image12877.npz,False,1,0
image7769.npz,True,-1,0
image11957.npz,True,-1,0
image19295.npz,False,-1,0
image18974.npz,True,-1,0
image2941.npz,False,1,0
image539.npz,False,1,1
image2369.npz,False,1,1
image12304.npz,False,1,1
image14415.npz,False,1,1
image11255.npz,False,1,1
image12133.npz,False,1,0
image15014.npz,False,1,1
image13448.npz,False,-1,0
image891.npz,False,-1,0
image5760.npz,True,-1,-1
image7003.npz,False,1,0
image14940.npz,False,-1,-1
image9440.npz,True,-1,-1
image12539.npz,True,-1,0
image8366.npz,True,-1,-1
image3809.npz,True,-1,0
image13817.npz,False,1,1
image13989.npz,False,1,0
image5963.npz,False,1,0
image2744.npz,False,1,1
image17990.npz,False,1,0
image11617.npz,False,1,0
image14093.npz,False,1,0
image15609.npz,False,1,0
image2395.npz,False,-1,0
image3708.npz,False,1,1
image17583.npz,False,-1,-1
image312.npz,False,1,1
image4855.npz,True,-1,-1
image9979.npz,True,-1,0
image3619.npz,True,-1,0
image16673.npz,True,-1,-1
image8907.npz,True,-1,-1
image13437.npz,True,-1,-1
image12980.npz,True,-1,-1
image16650.npz,True,-1,-1
image11622.npz,True,-1,-1
image18291.npz,True,-1,-1
image6329.npz,True,1,1
image8064.npz,True,-1,-1
image11975.npz,True,-1,0
image14631.npz,True,-1,0
image3489.npz,True,-1,0
image3454.npz,True,-1,0
image2490.npz,True,-1,-1
image18756.npz,True,-1,0
image14624.npz,True,-1,0
image8461.npz,True,-1,0
image273.npz,True,-1,0
image10330.npz,False,1,0
image7862.npz,True,-1,0
image9543.npz,True,-1,0
image11641.npz,True,-1,-1
image18545.npz,True,-1,-1
image5100.npz,True,-1,-1
image4223.npz,True,-1,-1
image11180.npz,True,-1,-1
image14843.npz,True,-1,-1
image13211.npz,True,-1,0
image14045.npz,True,-1,-1
image13627.npz,False,1,1
image7274.npz,True,-1,-1
image6609.npz,True,-1,-1
image16257.npz,True,-1,0
image10336.npz,True,-1,0
image14519.npz,True,-1,0
image2989.npz,True,-1,0
image7709.npz,True,1,0
image17043.npz,True,-1,0
image8552.npz,True,-1,0
image540.npz,True,-1,0
image16542.npz,False,1,1
image1302.npz,False,1,1
image15946.npz,True,-1,0
image4021.npz,True,-1,0
image15132.npz,True,-1,0
image18176.npz,True,-1,0
image884.npz,True,-1,0
image14168.npz,True,-1,0
image950.npz,True,-1,0
image12258.npz,True,-1,0
image18000.npz,False,-1,-1
image7161.npz,False,-1,0
image17740.npz,True,1,0
image2878.npz,False,-1,0
image17568.npz,False,-1,0
image9112.npz,True,-1,0
image8931.npz,True,-1,0
image12116.npz,True,-1,0
image12746.npz,True,-1,0
image13575.npz,True,-1,0
image19577.npz,True,-1,0
image16821.npz,True,-1,-1
image686.npz,True,-1,-1
image10963.npz,False,1,1
image18684.npz,True,-1,0
image14549.npz,True,-1,-1
image2611.npz,True,-1,-1
image9322.npz,True,-1,0
image1191.npz,True,-1,0
image103.npz,True,-1,0
image19158.npz,True,-1,-1
image1450.npz,False,-1,-1
image12130.npz,True,-1,-1
image16189.npz,True,-1,-1
image7388.npz,False,1,1
image3333.npz,False,1,0
image14769.npz,False,1,0
image17797.npz,False,1,0
image12208.npz,False,1,1
image10717.npz,False,-1,0
image422.npz,False,1,0
image3054.npz,False,1,1
image19642.npz,False,1,0
image19521.npz,False,1,0
image2843.npz,True,1,0
image3039.npz,False,1,1
image8811.npz,False,1,0
image2543.npz,False,1,1
image5166.npz,False,1,1
image16252.npz,False,1,0
image10065.npz,False,1,1
image12595.npz,True,1,0
image15634.npz,True,1,0
image8915.npz,False,1,1
image7858.npz,False,1,1
image9054.npz,False,1,0
image11808.npz,True,-1,-1
image5988.npz,False,1,0
image2185.npz,False,1,0
image17200.npz,False,1,0
image17685.npz,False,1,0
image12373.npz,False,1,1
image15925.npz,False,1,0
image4763.npz,False,1,1
image6741.npz,False,1,1
image12348.npz,False,1,1
image16031.npz,False,1,1
image8279.npz,True,-1,0
image12303.npz,False,1,1
image19436.npz,False,1,1
image5242.npz,False,1,1
image5964.npz,False,1,1
image18719.npz,False,1,1
image7887.npz,False,1,1
image17605.npz,False,1,1
image4877.npz,False,1,1
image2621.npz,False,1,0
image14757.npz,False,1,1
image6911.npz,True,-1,0
image9654.npz,False,1,0
image5897.npz,False,1,0
image14323.npz,False,1,1
image4348.npz,False,1,0
image7075.npz,False,1,0
image14701.npz,True,-1,0
image3568.npz,True,-1,0
image5451.npz,False,1,0
image13389.npz,False,1,1
image11550.npz,False,1,0
image8611.npz,True,1,1
image10588.npz,False,-1,0
image10831.npz,False,-1,0
image4792.npz,False,1,0
image4956.npz,False,1,1
image11021.npz,False,-1,0
image8017.npz,False,1,1
image7897.npz,False,1,0
image10173.npz,False,1,0
image3484.npz,False,1,0
image4915.npz,False,1,0
image15940.npz,True,1,0
image11554.npz,False,1,1
image16390.npz,False,1,0
image10180.npz,False,1,0
image15501.npz,True,-1,0
image6048.npz,True,-1,0
image1520.npz,True,-1,0
image1349.npz,True,-1,0
image2541.npz,False,-1,0
image8114.npz,True,-1,0
image18245.npz,True,1,0
image1685.npz,False,1,1
image13310.npz,False,1,0
image1416.npz,False,1,0
image16635.npz,False,1,0
image18583.npz,False,-1,0
image17249.npz,False,1,0
image1177.npz,False,1,1
image18457.npz,False,-1,0
image15236.npz,False,1,0
image10210.npz,True,1,0
image7249.npz,False,1,0
image17318.npz,False,1,0
image10509.npz,False,1,0
image14280.npz,False,1,0
image12305.npz,False,-1,-1
image2703.npz,False,1,1
image18257.npz,False,1,1
image16667.npz,False,1,0
image5383.npz,False,1,0
image17141.npz,False,1,1
image11126.npz,False,1,0
image1213.npz,False,1,0
image1863.npz,False,1,1
image1487.npz,False,1,1
image11046.npz,False,1,1
image5267.npz,False,1,1
image8928.npz,False,1,1
image18817.npz,False,1,1
image13959.npz,False,1,1
image2115.npz,False,1,0
image1043.npz,False,1,0
image9980.npz,False,1,1
image7480.npz,False,1,1
image925.npz,False,1,1
image16786.npz,False,1,1
image15695.npz,False,1,1
image594.npz,False,1,1
image11868.npz,False,1,1
image13663.npz,False,1,1
image12049.npz,False,1,1
image14370.npz,False,1,1
image2033.npz,False,1,1
image17901.npz,False,1,1
image17386.npz,False,1,1
image13447.npz,False,1,1
image11857.npz,False,1,1
image19629.npz,False,1,0
image1939.npz,False,1,1
image8392.npz,False,1,0
image12686.npz,False,1,0
image2134.npz,False,1,0
image17965.npz,False,1,0
image5473.npz,False,1,1
image8019.npz,False,1,0
image18969.npz,False,1,1
image8006.npz,True,1,1
image18711.npz,False,1,1
image3206.npz,False,1,1
image13818.npz,False,1,1
image9213.npz,False,1,0
image7492.npz,False,1,1
image731.npz,True,1,1
image12996.npz,False,1,1
image3888.npz,False,1,0
image4861.npz,False,1,1
image8439.npz,False,1,1
image11507.npz,False,1,1
image2212.npz,False,1,1
image9190.npz,False,1,1
image8908.npz,False,1,1
image18302.npz,False,1,1
image9265.npz,False,1,0
image15177.npz,False,1,0
image4410.npz,False,1,1
image11500.npz,False,1,0
image10931.npz,False,1,1
image6678.npz,False,1,0
image6282.npz,False,1,1
image4617.npz,False,-1,0
image615.npz,False,-1,0
image3746.npz,False,1,0
image17746.npz,False,1,1
image16115.npz,False,1,0
image11177.npz,False,1,1
image14801.npz,False,-1,0
image1432.npz,False,-1,-1
image17418.npz,False,-1,-1
image2217.npz,True,-1,0
image18558.npz,True,-1,0
image4134.npz,False,1,0
image17105.npz,False,1,1
image16719.npz,False,1,0
image11751.npz,True,1,1
image12985.npz,False,1,1
image17302.npz,False,-1,0
image13309.npz,False,1,0
image8235.npz,True,-1,-1
image1851.npz,True,1,0
image4851.npz,True,-1,0
image1444.npz,True,1,0
image7269.npz,True,-1,0
image2491.npz,True,-1,0
image18125.npz,True,-1,0
image5819.npz,False,1,1
image4711.npz,True,1,0
image11229.npz,True,-1,0
image18996.npz,True,-1,-1
image2427.npz,True,-1,0
image10888.npz,True,-1,0
image5797.npz,True,-1,0
image1062.npz,True,1,0
image13266.npz,True,-1,0
image7803.npz,True,-1,0
image1157.npz,True,-1,0
image11270.npz,False,1,1
image6926.npz,False,-1,0
image15684.npz,True,-1,0
image19204.npz,True,1,0
image18725.npz,True,1,0
image11687.npz,False,-1,0
image8124.npz,True,-1,0
image10947.npz,True,-1,0
image15166.npz,True,-1,0
image4182.npz,True,-1,0
image19132.npz,True,-1,-1
image4306.npz,True,1,0
image4678.npz,True,-1,0
image11682.npz,True,-1,-1
image8796.npz,True,-1,0
image11882.npz,False,1,0
image15762.npz,False,1,1
image7420.npz,False,1,1
image18818.npz,False,1,0
image3719.npz,True,-1,0
image11391.npz,False,1,0
image4106.npz,False,1,1
image6722.npz,False,1,0
image4220.npz,False,-1,0
image10127.npz,False,-1,0
image6411.npz,False,1,0
image6497.npz,False,1,1
image4389.npz,False,1,1
image12505.npz,False,1,1
image1514.npz,False,1,1
image10098.npz,False,1,1
image19385.npz,False,1,0
image913.npz,False,1,1
image2091.npz,False,1,1
image14397.npz,False,1,0
image3376.npz,True,-1,0
image2651.npz,False,1,1
image11599.npz,False,1,0
image289.npz,False,1,0
image8316.npz,False,1,0
image10968.npz,False,1,1
image14203.npz,False,-1,0
image5891.npz,False,1,0
image2773.npz,False,1,1
image5631.npz,False,1,1
image17124.npz,True,-1,0
image18681.npz,True,-1,0
image2194.npz,False,-1,0
image14425.npz,False,1,0
image14908.npz,False,-1,0
image11902.npz,False,1,1
image6325.npz,False,1,0
image9044.npz,False,1,1
image9640.npz,False,1,1
image4604.npz,False,-1,0
image6116.npz,False,1,0
image4307.npz,True,-1,-1
image14965.npz,True,1,0
image16012.npz,False,1,1
image16075.npz,False,1,1
image16221.npz,False,1,0
image7076.npz,False,1,1
image2040.npz,False,1,0
image2293.npz,False,1,1
image12457.npz,False,1,1
image19256.npz,False,1,1
image2876.npz,False,1,1
image5618.npz,False,1,0
image1790.npz,False,1,0
image17958.npz,False,1,0
image3485.npz,False,1,1
image13613.npz,False,1,1
image7589.npz,False,1,0
image17128.npz,False,1,1
image2687.npz,False,-1,0
image3106.npz,False,1,1
image5031.npz,False,1,1
image6437.npz,False,1,1
image1328.npz,False,1,1
image13851.npz,False,1,1
image10428.npz,False,1,1
image18308.npz,False,1,1
image1873.npz,False,1,1
image3190.npz,False,1,0
image12679.npz,False,1,1
image17091.npz,False,1,0
image2182.npz,False,1,1
image19635.npz,False,1,1
image15844.npz,False,1,0
image12602.npz,False,1,0
image7489.npz,False,1,1
image12041.npz,False,-1,-1
image11465.npz,False,1,0
image10821.npz,False,1,0
image10460.npz,False,1,1
image18043.npz,False,1,1
image11427.npz,False,1,1
image10881.npz,False,1,1
image19451.npz,False,1,0
image7533.npz,False,1,1
image13714.npz,False,1,1
image15838.npz,True,1,0
image6259.npz,True,1,0
image1744.npz,False,1,1
image15769.npz,False,1,1
image14712.npz,False,1,1
image15146.npz,False,1,0
image18104.npz,True,1,0
image4330.npz,False,1,1
image7675.npz,False,1,1
image8918.npz,False,1,0
image12389.npz,False,1,1
image1729.npz,False,1,0
image7391.npz,False,1,1
image15857.npz,True,1,0
image9541.npz,True,-1,0
image4044.npz,True,-1,0
image7927.npz,False,1,1
image12935.npz,False,1,1
image5075.npz,False,1,0
image4216.npz,False,1,1
image16476.npz,False,1,0
image5980.npz,False,1,1
image14011.npz,False,1,0
image2492.npz,False,1,1
image8009.npz,False,1,1
image1983.npz,False,1,0
image9126.npz,False,1,1
image2637.npz,True,1,0
image5714.npz,False,1,0
image9758.npz,False,1,0
image1262.npz,False,1,1
image2069.npz,False,-1,0
image11861.npz,False,-1,-1
image9759.npz,False,1,0
image11305.npz,False,1,0
image17294.npz,False,1,1
image11694.npz,False,1,0
image1768.npz,False,1,1
image31.npz,False,1,1
image2879.npz,False,1,0
image18464.npz,False,1,1
image2174.npz,False,-1,-1
image14506.npz,False,-1,0
image12502.npz,False,-1,0
image7751.npz,False,-1,-1
image2681.npz,False,-1,0
image17870.npz,True,-1,0
image10902.npz,False,1,0
image19025.npz,True,1,0
image17154.npz,False,-1,0
image17280.npz,False,1,0
image16381.npz,False,-1,0
image15094.npz,False,1,0
image1124.npz,False,-1,0
image14586.npz,False,-1,-1
image18392.npz,False,-1,0
image16540.npz,False,-1,-1
image12409.npz,False,-1,-1
image17539.npz,False,1,0
image9791.npz,False,-1,-1
image4406.npz,False,-1,-1
image13650.npz,False,-1,0
image1821.npz,False,-1,0
image2510.npz,False,-1,-1
image18767.npz,True,-1,0
image1022.npz,False,-1,0
image13707.npz,False,-1,-1
image2511.npz,False,-1,-1
image2672.npz,False,1,0
image14187.npz,True,-1,0
image11345.npz,False,-1,-1
image3334.npz,False,-1,-1
image6349.npz,False,-1,0
image567.npz,False,-1,-1
image10444.npz,False,-1,-1
image18405.npz,True,-1,0
image10357.npz,False,1,0
image13313.npz,False,-1,-1
image9711.npz,False,1,0
image15818.npz,False,-1,-1
image3978.npz,False,-1,0
image16079.npz,False,-1,-1
image7588.npz,True,-1,0
image18923.npz,False,-1,0
image13432.npz,False,-1,0
image13856.npz,False,-1,0
image1818.npz,False,-1,0
image4316.npz,True,1,0
image6623.npz,False,-1,-1
image2250.npz,False,-1,-1
image2006.npz,False,1,0
image9766.npz,False,1,0
image11472.npz,False,-1,0
image17895.npz,True,1,0
image17204.npz,False,-1,0
image6708.npz,False,-1,-1
image14699.npz,False,-1,-1
image10321.npz,False,-1,0
image13792.npz,True,-1,0
image15998.npz,False,-1,-1
image4055.npz,False,-1,0
image465.npz,False,-1,0
image11134.npz,False,1,0
image15460.npz,False,-1,0
image1666.npz,False,1,0
image9719.npz,False,-1,0
image1631.npz,True,-1,-1
image5758.npz,False,-1,0
image4296.npz,False,-1,-1
image5293.npz,True,-1,0
image7563.npz,False,-1,0
image19046.npz,False,-1,-1
image4174.npz,True,1,0
image11039.npz,False,-1,-1
image557.npz,False,-1,-1
image10643.npz,False,-1,-1
image11849.npz,False,-1,-1
image8770.npz,False,-1,0
image19442.npz,False,-1,-1
image2890.npz,False,-1,-1
image14020.npz,True,-1,0
image4902.npz,False,-1,-1
image6585.npz,True,1,0
image1292.npz,False,-1,0
image10650.npz,False,-1,0
image13343.npz,False,1,0
image17578.npz,False,-1,0
image10457.npz,False,-1,0
image750.npz,True,-1,0
image11638.npz,True,-1,-1
image14831.npz,False,-1,0
image12862.npz,True,-1,0
image3778.npz,False,-1,0
image9279.npz,False,-1,0
image18598.npz,True,-1,0
image4451.npz,False,1,0
image7184.npz,False,-1,0
image19117.npz,True,-1,0
image1479.npz,True,1,1
image12238.npz,True,1,0
image13865.npz,True,-1,0
image13254.npz,True,1,0
image10140.npz,True,-1,-1
image14342.npz,True,1,1
image1905.npz,True,1,0
image17848.npz,False,-1,-1
image623.npz,True,1,0
image6888.npz,True,1,1
image17640.npz,True,1,1
image6310.npz,True,1,1
image6884.npz,True,1,1
image15579.npz,True,1,1
image7313.npz,True,1,0
image19262.npz,True,-1,-1
image16039.npz,False,1,0
image5301.npz,True,1,1
image8041.npz,True,1,1
image8059.npz,True,1,1
image10280.npz,True,1,1
image10047.npz,True,1,1
image10116.npz,True,1,1
image19633.npz,True,1,1
image14748.npz,True,1,1
image16868.npz,True,1,1
image11692.npz,True,1,1
image16520.npz,False,-1,0
image16914.npz,False,-1,0
image1745.npz,False,-1,0
image18383.npz,True,-1,0
